"Date","ASB Investment Funds - Balanced Fund","ASB Investment Funds - Conservative Fund","ASB Investment Funds - Conservative Plus Fund","ASB Investment Funds - Global Property Shares Fund","ASB Investment Funds - Growth Fund","ASB Investment Funds - Moderate Fund","ASB Investment Funds - World Fixed Interest Fund","ASB Investment Funds - World Shares Fund","ASB KiwiSaver Scheme - Balanced Fund","ASB KiwiSaver Scheme - Conservative Fund","ASB KiwiSaver Scheme - Growth Fund","ASB KiwiSaver Scheme - Moderate Fund","ASB KiwiSaver Scheme - NZ Cash Fund","ASB Superannuation Master Trust - ASB Australasian Shares Fund","ASB Superannuation Master Trust - ASB Balanced Fund","ASB Superannuation Master Trust - ASB Global Property Shares Fund","ASB Superannuation Master Trust - ASB Growth Fund","ASB Superannuation Master Trust - ASB Moderate Fund","ASB Superannuation Master Trust - ASB NZ Cash Fund","ASB Superannuation Master Trust - ASB NZ Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Shares Fund",
2012-11-02,1.039700,1.232500,1.179900,0.860000,0.935000,1.140700,1.022600,0.840300,1.093500,1.271800,0.993100,1.194800,1.228600,1.712700,1.362800,1.465500,1.336000,1.685600,1.625300,1.884100,1.944800,0.763500,
2012-11-05,1.040000,1.232500,1.180600,0.867000,0.935000,1.141400,1.022600,0.838300,1.094000,1.271900,0.993200,1.195600,1.229000,1.714300,1.363400,1.477500,1.336100,1.686600,1.625800,1.884800,1.945000,0.761800,
2012-11-06,1.041300,1.233300,1.181300,0.866000,0.936600,1.142300,1.022900,0.839700,1.095400,1.272700,0.994900,1.196600,1.229100,1.721000,1.365100,1.476000,1.338300,1.688100,1.625900,1.885000,1.945700,0.763000,
2012-11-07,1.042500,1.233900,1.181800,0.863700,0.938200,1.143000,1.022800,0.840900,1.096700,1.273400,0.996700,1.197400,1.229200,1.730400,1.366700,1.472100,1.340700,1.689200,1.626000,1.884100,1.945500,0.764100,
2012-11-08,1.041300,1.234000,1.182000,0.867000,0.935900,1.142900,1.024200,0.835200,1.095500,1.273600,0.994200,1.197400,1.229300,1.730200,1.365100,1.477600,1.337400,1.689100,1.626100,1.887200,1.948300,0.759000,
2012-11-09,1.036800,1.233000,1.179700,0.856200,0.930200,1.139900,1.024300,0.826200,1.090800,1.272600,0.988200,1.194200,1.229400,1.730300,1.359300,1.459300,1.329300,1.684600,1.626200,1.889600,1.948500,0.750800,
2012-11-12,1.038700,1.234200,1.180900,0.857100,0.932300,1.141400,1.024700,0.828900,1.092900,1.273900,0.990600,1.195900,1.229700,1.734700,1.361900,1.460900,1.332500,1.686900,1.626600,1.891600,1.949400,0.753300,
2012-11-13,1.033800,1.232200,1.178100,0.851200,0.926600,1.137700,1.024500,0.823600,1.087800,1.271800,0.984500,1.192100,1.229800,1.717400,1.355500,1.451000,1.324300,1.681500,1.626700,1.891400,1.949100,0.748500,
2012-11-14,1.035400,1.233200,1.179200,0.852400,0.928300,1.139000,1.025100,0.826500,1.089400,1.272900,0.986400,1.193400,1.230000,1.717600,1.357500,1.453000,1.326800,1.683400,1.627000,1.893200,1.950200,0.751200,
2012-11-15,1.029100,1.231100,1.175700,0.841900,0.920700,1.134500,1.025200,0.816500,1.082900,1.270800,0.978300,1.188800,1.230100,1.707700,1.349400,1.435300,1.315900,1.676900,1.627100,1.894200,1.950300,0.742100,
2012-11-16,1.030200,1.231600,1.176400,0.842600,0.922000,1.135300,1.025300,0.819400,1.084100,1.271400,0.979800,1.189600,1.230200,1.705700,1.350800,1.436500,1.317800,1.678000,1.627200,1.895200,1.950500,0.744800,
2012-11-19,1.030400,1.231500,1.176700,0.846600,0.922000,1.135600,1.025800,0.818000,1.084400,1.271400,0.979900,1.190100,1.230500,1.708200,1.351100,1.443400,1.318000,1.678600,1.627600,1.893400,1.951800,0.743500,
2012-11-20,1.036300,1.233800,1.179400,0.848800,0.929800,1.139400,1.025300,0.829800,1.090700,1.273800,0.988200,1.194100,1.230600,1.719900,1.358900,1.447100,1.329100,1.684300,1.627700,1.891900,1.950800,0.754200,
2012-11-21,1.037400,1.233900,1.180000,0.852400,0.931300,1.140100,1.024900,0.833000,1.091900,1.273900,0.989900,1.194900,1.230700,1.716200,1.360400,1.453400,1.331300,1.685300,1.627800,1.891700,1.950100,0.757200,
2012-11-22,1.041000,1.235000,1.181800,0.857000,0.935800,1.142500,1.024700,0.837200,1.095700,1.275100,0.994600,1.197500,1.230800,1.730100,1.365200,1.461200,1.337700,1.689000,1.627900,1.889100,1.949700,0.761100,
2012-11-23,1.040700,1.235100,1.181700,0.856100,0.935200,1.142400,1.025000,0.835900,1.095400,1.275200,0.994100,1.197400,1.231000,1.731400,1.364700,1.459700,1.337000,1.688800,1.628200,1.889500,1.950300,0.759900,
2012-11-26,1.044100,1.236700,1.183700,0.860000,0.939400,1.144900,1.025300,0.842300,1.099000,1.277000,0.998600,1.200100,1.231300,1.734200,1.369300,1.466400,1.343000,1.692700,1.628500,1.890900,1.951000,0.765700,
2012-11-27,1.044600,1.237000,1.184100,0.860800,0.939900,1.145400,1.025700,0.841500,1.099600,1.277300,0.999100,1.200600,1.231400,1.740300,1.370000,1.467800,1.343800,1.693400,1.628700,1.889800,1.951900,0.765000,
2012-11-28,1.043200,1.237000,1.183700,0.858400,0.937900,1.144700,1.026100,0.838300,1.098200,1.277300,0.997100,1.199900,1.231500,1.738600,1.368200,1.463800,1.341000,1.692400,1.628800,1.892600,1.952700,0.762100,
2012-11-29,1.044400,1.238400,1.184700,0.854900,0.939100,1.145800,1.027700,0.839300,1.099500,1.278800,0.998400,1.201100,1.231600,1.745400,1.369800,1.457900,1.342800,1.694000,1.628900,1.893900,1.955800,0.763000,
2012-11-30,1.050900,1.240500,1.188200,0.866500,0.947000,1.150400,1.027600,0.849200,1.106300,1.281000,1.006900,1.206000,1.231700,1.756900,1.378300,1.477600,1.354100,1.700900,1.629000,1.892300,1.955600,0.772100,
2012-12-03,1.051100,1.241100,1.188600,0.865500,0.947000,1.150800,1.027800,0.847800,1.106700,1.281700,1.007000,1.206500,1.232100,1.762300,1.378700,1.476000,1.354200,1.701600,1.629500,1.894500,1.956100,0.770900,
2012-12-04,1.050700,1.240400,1.188600,0.871200,0.946500,1.150600,1.027700,0.848600,1.106300,1.281100,1.006400,1.206300,1.232200,1.751300,1.378200,1.485800,1.353500,1.701300,1.629600,1.894100,1.956000,0.771600,
2012-12-05,1.047700,1.239600,1.187000,0.865000,0.942800,1.148500,1.028000,0.842500,1.103200,1.280200,1.002500,1.204200,1.232300,1.751900,1.374400,1.475200,1.348200,1.698300,1.629800,1.894100,1.956500,0.766100,
2012-12-06,1.047200,1.239000,1.186500,0.865000,0.942300,1.148000,1.028500,0.842300,1.102700,1.279700,1.002100,1.203700,1.232400,1.749800,1.373700,1.475400,1.347600,1.697500,1.629900,1.890500,1.957500,0.765900,
2012-12-07,1.048000,1.239400,1.187000,0.865500,0.943300,1.148700,1.028600,0.840700,1.103600,1.280100,1.003100,1.204500,1.232500,1.762100,1.374900,1.476300,1.349000,1.698600,1.630000,1.889100,1.957900,0.764500,
2012-12-10,1.049200,1.239800,1.187900,0.870400,0.944400,1.149700,1.028900,0.841800,1.104900,1.280700,1.004400,1.205700,1.232800,1.762200,1.376400,1.484700,1.350700,1.700200,1.630400,1.889800,1.958500,0.765600,
2012-12-11,1.048600,1.239700,1.187600,0.868900,0.943600,1.149300,1.028400,0.840200,1.104300,1.280600,1.003600,1.205200,1.233000,1.763700,1.375700,1.482100,1.349600,1.699600,1.630600,1.890700,1.957700,0.764200,
2012-12-12,1.049000,1.239600,1.187600,0.868700,0.944500,1.149300,1.028500,0.843700,1.104800,1.280500,1.004600,1.205300,1.233100,1.757800,1.376200,1.481900,1.350900,1.699700,1.630700,1.889100,1.957800,0.767300,
2012-12-13,1.046900,1.238900,1.186600,0.864400,0.942300,1.147800,1.028700,0.841000,1.102700,1.279900,1.002100,1.203800,1.233200,1.754300,1.373600,1.474500,1.347500,1.697500,1.630900,1.888600,1.958300,0.764800,
2012-12-14,1.045500,1.238400,1.185600,0.860900,0.940600,1.146700,1.028200,0.838200,1.101200,1.279300,1.000300,1.202600,1.233300,1.755700,1.371800,1.468600,1.345100,1.695900,1.631000,1.888400,1.957400,0.762300,
2012-12-17,1.044300,1.238100,1.185300,0.862000,0.938900,1.146000,1.028300,0.836200,1.100000,1.279100,0.998600,1.202100,1.233600,1.749300,1.370200,1.470600,1.342700,1.695100,1.631300,1.890600,1.957700,0.760500,
2012-12-18,1.048100,1.239600,1.187200,0.864600,0.943700,1.148600,1.027800,0.843100,1.104100,1.280800,1.003700,1.204800,1.233700,1.756600,1.375200,1.475100,1.349600,1.698900,1.631500,1.891400,1.956800,0.766800,
2012-12-19,1.054000,1.242000,1.190300,0.869300,0.951000,1.152700,1.027400,0.852800,1.110300,1.283300,1.011500,1.209100,1.233800,1.770300,1.383000,1.483100,1.360100,1.704900,1.631600,1.891600,1.956100,0.775600,
2012-12-20,1.058900,1.244400,1.193400,0.875900,0.956700,1.156500,1.028100,0.858500,1.115600,1.285700,1.017700,1.213200,1.234000,1.784700,1.389500,1.494500,1.368300,1.710700,1.631800,1.892600,1.957500,0.780800,
2012-12-21,1.062300,1.245300,1.195500,0.885800,0.960800,1.159000,1.028300,0.865500,1.119100,1.286800,1.022000,1.215900,1.234100,1.780500,1.394000,1.511300,1.374200,1.714400,1.631900,1.893000,1.957900,0.787200,
2012-12-24,1.060200,1.244900,1.194600,0.883300,0.957900,1.157800,1.028700,0.859700,1.117000,1.286400,1.019100,1.214700,1.234400,1.782500,1.391300,1.507200,1.370200,1.712700,1.632300,1.893800,1.958800,0.781900,
2012-12-27,1.063800,1.246200,1.196800,0.889900,0.962200,1.160500,1.028800,0.865100,1.120900,1.287900,1.023800,1.217600,1.234600,1.788500,1.396100,1.518600,1.376400,1.716800,1.632700,1.893800,1.959100,0.786900,
2012-12-28,1.065500,1.247100,1.198000,0.893000,0.964000,1.161900,1.029000,0.866100,1.122800,1.288800,1.025700,1.219200,1.234700,1.795200,1.398400,1.523800,1.379100,1.718900,1.632800,1.895000,1.959500,0.787800,
2012-12-31,1.061700,1.245900,1.196100,0.887700,0.959300,1.159300,1.029300,0.860500,1.118900,1.287700,1.020800,1.216500,1.235100,1.785300,1.393500,1.515000,1.372400,1.715200,1.633300,1.896400,1.960200,0.782900,
2013-01-03,1.070300,1.248900,1.200400,0.896300,0.970300,1.165100,1.029000,0.874000,1.128100,1.290900,1.032600,1.222700,1.235400,1.809400,1.404900,1.529700,1.388200,1.723900,1.633600,1.892400,1.959800,0.795200,
2013-01-04,1.066400,1.247000,1.197600,0.888400,0.965900,1.161900,1.028200,0.869200,1.123900,1.289000,1.027900,1.219400,1.235500,1.803000,1.399800,1.516300,1.381900,1.719100,1.633800,1.889900,1.958400,0.790800,
2013-01-07,1.069500,1.248000,1.199400,0.895200,0.969700,1.164100,1.027500,0.875000,1.127300,1.290100,1.032100,1.221800,1.235900,1.804200,1.403900,1.528000,1.387500,1.722500,1.634300,1.891000,1.957100,0.796100,
